ssuid,shhadid,pnum,monthcode,aage,adob_bmonth,adob_byear,edob_bmonth,tage,tage_ehc,tdob_byear,eothsuprt1yn,eothsuprt2yn,apartotamt,tpartotamt,tkidtotamt,wpfinwgt,uid,supports_parents,supports_children,age_group,generation
667932688035,11,101.0,12.0,1.0,1.0,1.0,3.0,42.0,41.0,1972.0,1.0,2.0,1.0,1000.0,0.0,3574.212660319712,667932688035-101.0,True,False,40-49,Generation x
667932816887,11,102.0,12.0,1.0,1.0,1.0,10.0,48.0,48.0,1965.0,1.0,2.0,1.0,1500.0,0.0,5479.548448115487,667932816887-102.0,True,False,40-49,Generation x
667967046142,11,102.0,12.0,1.0,1.0,1.0,3.0,39.0,38.0,1975.0,1.0,2.0,1.0,70.0,0.0,3894.678883825921,667967046142-102.0,True,False,30-39,Generation x
667967046655,11,101.0,12.0,1.0,1.0,1.0,4.0,65.0,65.0,1948.0,1.0,2.0,1.0,360.0,0.0,3336.6542227096666,667967046655-101.0,True,False,60 years and over,Boomer
667967276655,11,103.0,12.0,1.0,1.0,1.0,11.0,21.0,21.0,1992.0,1.0,2.0,2.0,2400.0,0.0,4673.069392410916,667967276655-103.0,True,False,under 30,Millennials
667967408029,11,103.0,12.0,1.0,1.0,1.0,8.0,48.0,48.0,1965.0,1.0,2.0,2.0,1000.0,0.0,3776.504636230896,667967408029-103.0,True,False,40-49,Generation x
667967418553,11,102.0,12.0,1.0,1.0,1.0,2.0,38.0,37.0,1976.0,1.0,0.0,1.0,1200.0,0.0,4868.318771975165,667967418553-102.0,True,False,30-39,Generation x
667967684389,11,102.0,12.0,1.0,1.0,1.0,10.0,20.0,20.0,1993.0,1.0,2.0,2.0,2400.0,0.0,4673.069392410916,667967684389-102.0,True,False,under 30,Millennials
667967995243,11,103.0,12.0,1.0,6.0,1.0,7.0,32.0,32.0,1981.0,1.0,2.0,1.0,600.0,0.0,4014.079634262312,667967995243-103.0,True,False,30-39,Millennials
667995684283,11,102.0,12.0,1.0,1.0,1.0,11.0,63.0,63.0,1950.0,1.0,2.0,2.0,1200.0,0.0,6638.615556222203,667995684283-102.0,True,False,60 years and over,Boomer
667995967516,11,101.0,12.0,1.0,1.0,1.0,11.0,20.0,20.0,1993.0,1.0,2.0,1.0,300.0,0.0,4065.278728337402,667995967516-101.0,True,False,under 30,Millennials
685092098510,11,102.0,12.0,1.0,6.0,1.0,4.0,30.0,29.0,1984.0,1.0,2.0,2.0,500.0,0.0,4465.6611058543795,685092098510-102.0,True,False,30-39,Millennials
685092098510,11,105.0,12.0,1.0,6.0,1.0,5.0,42.0,41.0,1972.0,1.0,2.0,1.0,2400.0,0.0,5123.446403143129,685092098510-105.0,True,False,40-49,Generation x
685092588510,11,101.0,12.0,1.0,1.0,1.0,3.0,46.0,45.0,1968.0,1.0,2.0,2.0,6000.0,0.0,4549.338734087732,685092588510-101.0,True,False,40-49,Generation x
685092588565,11,102.0,12.0,1.0,1.0,1.0,8.0,40.0,40.0,1973.0,1.0,2.0,2.0,500.0,0.0,4361.257059383209,685092588565-102.0,True,False,40-49,Generation x
685136172505,11,103.0,12.0,1.0,1.0,1.0,8.0,36.0,36.0,1977.0,1.0,2.0,1.0,6000.0,0.0,5042.799823695354,685136172505-103.0,True,False,30-39,Generation x
685136342510,11,101.0,12.0,1.0,1.0,1.0,2.0,48.0,47.0,1966.0,1.0,2.0,1.0,100.0,0.0,4591.794789643918,685136342510-101.0,True,False,40-49,Generation x
685136501505,11,102.0,12.0,1.0,1.0,1.0,12.0,49.0,49.0,1964.0,1.0,2.0,1.0,100.0,0.0,4266.794203815996,685136501505-102.0,True,False,40-49,Boomer
685228988177,11,101.0,12.0,1.0,1.0,1.0,2.0,39.0,38.0,1975.0,1.0,2.0,1.0,1000.0,0.0,5292.482018082754,685228988177-101.0,True,False,30-39,Generation x
685228988510,11,101.0,12.0,1.0,1.0,1.0,9.0,51.0,51.0,1962.0,1.0,2.0,1.0,1200.0,0.0,4269.7460215138,685228988510-101.0,True,False,50-59,Boomer
685359342161,11,101.0,12.0,1.0,1.0,1.0,9.0,63.0,63.0,1950.0,1.0,2.0,1.0,300.0,0.0,4627.31121877398,685359342161-101.0,True,False,60 years and over,Boomer
685359606310,11,101.0,12.0,1.0,1.0,1.0,3.0,44.0,43.0,1970.0,1.0,2.0,1.0,2400.0,0.0,4858.535595963274,685359606310-101.0,True,False,40-49,Generation x
685359609510,11,102.0,12.0,1.0,6.0,1.0,2.0,45.0,44.0,1969.0,1.0,2.0,2.0,6000.0,0.0,4960.377938045669,685359609510-102.0,True,False,40-49,Generation x
685552098565,11,101.0,12.0,1.0,1.0,1.0,3.0,33.0,32.0,1981.0,1.0,2.0,2.0,2400.0,0.0,5780.1196234827,685552098565-101.0,True,False,30-39,Millennials
685552098565,11,102.0,12.0,1.0,1.0,1.0,5.0,30.0,29.0,1984.0,1.0,2.0,2.0,7800.0,0.0,5780.1196234827,685552098565-102.0,True,False,30-39,Millennials
685552172161,11,101.0,12.0,1.0,1.0,1.0,4.0,55.0,55.0,1958.0,1.0,2.0,1.0,2400.0,0.0,7485.204730828634,685552172161-101.0,True,False,50-59,Boomer
685552588177,11,102.0,12.0,1.0,1.0,1.0,5.0,37.0,37.0,1976.0,1.0,2.0,1.0,12000.0,0.0,4349.110579174834,685552588177-102.0,True,False,30-39,Generation x
685552988177,11,103.0,12.0,1.0,1.0,1.0,11.0,49.0,49.0,1964.0,1.0,2.0,1.0,2400.0,0.0,3975.621624692449,685552988177-103.0,True,False,40-49,Boomer
685688101510,11,101.0,12.0,1.0,1.0,1.0,3.0,54.0,53.0,1960.0,1.0,2.0,1.0,1000.0,0.0,5547.0651888218335,685688101510-101.0,True,False,50-59,Boomer
685688172310,11,101.0,12.0,1.0,1.0,1.0,6.0,40.0,40.0,1973.0,1.0,2.0,1.0,1000.0,0.0,4056.319975410337,685688172310-101.0,True,False,40-49,Generation x
685688172310,11,102.0,12.0,1.0,1.0,1.0,6.0,41.0,41.0,1972.0,1.0,2.0,1.0,800.0,0.0,5123.446403143129,685688172310-102.0,True,False,40-49,Generation x
685688342177,11,101.0,12.0,1.0,1.0,1.0,9.0,46.0,46.0,1967.0,1.0,2.0,1.0,700.0,0.0,4610.33915647064,685688342177-101.0,True,False,40-49,Generation x
685688342177,11,103.0,12.0,1.0,6.0,1.0,12.0,53.0,53.0,1960.0,1.0,2.0,1.0,2400.0,0.0,4613.528642549622,685688342177-103.0,True,False,50-59,Boomer
685688588688,11,102.0,12.0,1.0,1.0,1.0,5.0,29.0,28.0,1985.0,1.0,2.0,2.0,7800.0,0.0,4463.663464286299,685688588688-102.0,True,False,under 30,Millennials
685688609246,11,101.0,12.0,1.0,1.0,1.0,6.0,54.0,54.0,1959.0,1.0,2.0,1.0,2400.0,0.0,5624.599859085796,685688609246-101.0,True,False,50-59,Boomer
685816342505,11,101.0,12.0,1.0,1.0,1.0,7.0,37.0,37.0,1976.0,1.0,2.0,1.0,6000.0,0.0,7702.64058303848,685816342505-101.0,True,False,30-39,Generation x
685860057383,11,101.0,12.0,1.0,1.0,1.0,6.0,82.0,82.0,1931.0,1.0,2.0,1.0,300.0,0.0,4890.2770682099135,685860057383-101.0,True,False,60 years and over,Silent
685860057383,11,102.0,12.0,1.0,1.0,1.0,12.0,72.0,72.0,1941.0,1.0,2.0,1.0,300.0,0.0,4890.2770682099135,685860057383-102.0,True,False,60 years and over,Silent
685860609688,11,102.0,12.0,1.0,1.0,1.0,1.0,54.0,53.0,1960.0,1.0,2.0,1.0,600.0,0.0,4976.907849719622,685860609688-102.0,True,False,50-59,Boomer
685860988246,11,102.0,12.0,1.0,1.0,1.0,6.0,47.0,47.0,1966.0,1.0,2.0,1.0,1200.0,0.0,5510.039812333996,685860988246-102.0,True,False,40-49,Generation x
717049418677,11,101.0,12.0,1.0,1.0,1.0,4.0,49.0,49.0,1964.0,1.0,2.0,1.0,1500.0,0.0,3831.272797056437,717049418677-101.0,True,False,40-49,Boomer
717049418677,11,102.0,12.0,1.0,1.0,1.0,4.0,49.0,49.0,1964.0,1.0,2.0,1.0,900.0,0.0,3831.272797056437,717049418677-102.0,True,False,40-49,Boomer
717285057243,11,102.0,12.0,1.0,1.0,1.0,10.0,45.0,45.0,1968.0,1.0,2.0,1.0,500.0,0.0,5722.4788487929545,717285057243-102.0,True,False,40-49,Generation x
717285057243,11,103.0,12.0,1.0,1.0,1.0,4.0,46.0,45.0,1968.0,1.0,2.0,1.0,600.0,0.0,5722.4788487929545,717285057243-103.0,True,False,40-49,Generation x
717285092085,11,101.0,12.0,1.0,1.0,1.0,6.0,34.0,34.0,1979.0,1.0,1.0,1.0,3600.0,4800.0,4712.741337221986,717285092085-101.0,True,True,30-39,Generation x
717285092085,11,102.0,12.0,1.0,1.0,1.0,6.0,31.0,31.0,1982.0,1.0,2.0,1.0,2400.0,0.0,4712.741337221986,717285092085-102.0,True,False,30-39,Millennials
717285101243,11,102.0,12.0,1.0,1.0,1.0,9.0,28.0,28.0,1985.0,1.0,2.0,2.0,400.0,0.0,3819.5723114519487,717285101243-102.0,True,False,under 30,Millennials
717285136232,11,101.0,12.0,1.0,1.0,1.0,5.0,52.0,52.0,1961.0,1.0,2.0,1.0,300.0,0.0,6743.645992781732,717285136232-101.0,True,False,50-59,Boomer
717285136366,11,101.0,12.0,1.0,1.0,1.0,4.0,46.0,45.0,1968.0,1.0,2.0,1.0,1800.0,0.0,6065.224431354259,717285136366-101.0,True,False,40-49,Generation x
717285256229,11,101.0,12.0,1.0,1.0,1.0,4.0,24.0,24.0,1989.0,1.0,2.0,1.0,500.0,0.0,4222.595278496802,717285256229-101.0,True,False,under 30,Millennials
717285359935,11,101.0,12.0,1.0,1.0,1.0,10.0,57.0,57.0,1956.0,1.0,1.0,1.0,2050.0,200.0,6524.654935897896,717285359935-101.0,True,True,50-59,Boomer
717285415695,11,103.0,12.0,1.0,1.0,1.0,6.0,18.0,18.0,1995.0,1.0,2.0,1.0,10.0,0.0,3222.784785478092,717285415695-103.0,True,False,under 30,Millennials
717285415695,11,104.0,12.0,1.0,1.0,1.0,11.0,15.0,15.0,1998.0,1.0,2.0,1.0,10.0,0.0,3150.4906814500946,717285415695-104.0,True,False,under 30,Gen Z
717285606494,11,101.0,12.0,1.0,1.0,1.0,4.0,71.0,70.0,1943.0,1.0,2.0,1.0,600.0,0.0,3611.777423151587,717285606494-101.0,True,False,60 years and over,Silent
717285648466,11,101.0,12.0,1.0,1.0,1.0,1.0,26.0,25.0,1988.0,1.0,2.0,1.0,50.0,0.0,4040.916542954779,717285648466-101.0,True,False,under 30,Millennials
717285816935,11,101.0,12.0,1.0,1.0,1.0,11.0,45.0,45.0,1968.0,1.0,2.0,1.0,3000.0,0.0,8266.089199158667,717285816935-101.0,True,False,40-49,Generation x
717418046097,11,101.0,12.0,1.0,1.0,1.0,6.0,49.0,49.0,1964.0,1.0,2.0,1.0,4500.0,0.0,5649.393132396102,717418046097-101.0,True,False,40-49,Boomer
717418049779,11,101.0,12.0,1.0,1.0,1.0,12.0,50.0,50.0,1963.0,1.0,2.0,1.0,2000.0,0.0,5023.568924899338,717418049779-101.0,True,False,50-59,Boomer
717418057386,11,103.0,12.0,1.0,1.0,1.0,9.0,16.0,16.0,1997.0,1.0,2.0,2.0,10.0,0.0,3065.2705858706313,717418057386-103.0,True,False,under 30,Gen Z
717418068365,11,102.0,12.0,1.0,1.0,1.0,7.0,52.0,52.0,1961.0,1.0,2.0,2.0,3000.0,0.0,4971.546776367062,717418068365-102.0,True,False,50-59,Boomer
717418136480,11,101.0,12.0,1.0,1.0,1.0,5.0,35.0,35.0,1978.0,1.0,2.0,1.0,1200.0,0.0,5273.360617486444,717418136480-101.0,True,False,30-39,Generation x
717418136651,11,101.0,12.0,1.0,1.0,1.0,5.0,37.0,37.0,1976.0,1.0,2.0,1.0,50.0,0.0,3404.7818602891284,717418136651-101.0,True,False,30-39,Generation x
717418185477,11,103.0,12.0,1.0,1.0,1.0,12.0,19.0,19.0,1994.0,1.0,2.0,1.0,50.0,0.0,4575.393142545544,717418185477-103.0,True,False,under 30,Millennials
717418438738,11,101.0,12.0,1.0,1.0,1.0,1.0,45.0,44.0,1969.0,1.0,2.0,2.0,4800.0,0.0,6618.480770662441,717418438738-101.0,True,False,40-49,Generation x
717418604567,11,103.0,12.0,1.0,1.0,1.0,5.0,50.0,50.0,1963.0,1.0,1.0,2.0,2000.0,1690.0,7671.011143413545,717418604567-103.0,True,True,50-59,Boomer
717418604567,11,107.0,12.0,1.0,1.0,1.0,11.0,27.0,27.0,1986.0,1.0,2.0,1.0,500.0,0.0,6557.821247906341,717418604567-107.0,True,False,under 30,Millennials
717418771365,11,101.0,12.0,1.0,1.0,1.0,8.0,32.0,32.0,1981.0,1.0,2.0,1.0,4000.0,0.0,5935.55378119043,717418771365-101.0,True,False,30-39,Millennials
717418849334,11,101.0,12.0,1.0,1.0,1.0,10.0,39.0,39.0,1974.0,1.0,2.0,1.0,12000.0,0.0,6650.747277597255,717418849334-101.0,True,False,30-39,Generation x
717418995277,11,102.0,12.0,1.0,1.0,1.0,8.0,30.0,30.0,1983.0,1.0,2.0,1.0,10.0,0.0,2939.067235459076,717418995277-102.0,True,False,30-39,Millennials
717552199069,11,102.0,12.0,1.0,1.0,1.0,4.0,34.0,34.0,1979.0,1.0,2.0,2.0,1000.0,0.0,3334.474823305729,717552199069-102.0,True,False,30-39,Generation x
717552199220,11,104.0,12.0,1.0,1.0,1.0,10.0,27.0,27.0,1986.0,1.0,2.0,1.0,50.0,0.0,3981.1943074580895,717552199220-104.0,True,False,under 30,Millennials
717816294277,11,101.0,12.0,1.0,1.0,1.0,2.0,41.0,40.0,1973.0,1.0,2.0,1.0,2400.0,0.0,3141.5857902684875,717816294277-101.0,True,False,40-49,Generation x
717816609497,11,101.0,12.0,1.0,1.0,1.0,5.0,61.0,60.0,1953.0,1.0,2.0,1.0,12000.0,0.0,4951.425828726256,717816609497-101.0,True,False,60 years and over,Boomer
717860049298,11,103.0,12.0,1.0,1.0,1.0,10.0,35.0,35.0,1978.0,1.0,2.0,2.0,5000.0,0.0,4815.395913681879,717860049298-103.0,True,False,30-39,Generation x
717860098081,11,105.0,12.0,1.0,1.0,1.0,7.0,48.0,48.0,1965.0,1.0,2.0,1.0,200.0,0.0,4713.541432145414,717860098081-105.0,True,False,40-49,Generation x
717860136267,11,101.0,12.0,1.0,1.0,1.0,10.0,24.0,24.0,1989.0,1.0,2.0,2.0,700.0,0.0,4331.0444273991825,717860136267-101.0,True,False,under 30,Millennials
717860172440,11,101.0,12.0,1.0,6.0,1.0,1.0,40.0,39.0,1974.0,1.0,2.0,2.0,1600.0,0.0,6369.5975822703285,717860172440-101.0,True,False,40-49,Generation x
717860172440,11,102.0,12.0,1.0,6.0,1.0,8.0,40.0,40.0,1973.0,1.0,2.0,2.0,4000.0,0.0,6369.5975822703285,717860172440-102.0,True,False,40-49,Generation x
717860172588,11,101.0,12.0,1.0,1.0,1.0,2.0,43.0,42.0,1971.0,1.0,2.0,1.0,1000.0,0.0,5464.828695228975,717860172588-101.0,True,False,40-49,Generation x
717860199159,11,101.0,12.0,1.0,1.0,1.0,7.0,42.0,42.0,1971.0,1.0,2.0,1.0,10.0,0.0,3420.4103917612188,717860199159-101.0,True,False,40-49,Generation x
717860209545,11,101.0,12.0,1.0,1.0,1.0,3.0,41.0,40.0,1973.0,1.0,2.0,1.0,1000.0,0.0,4351.010991040612,717860209545-101.0,True,False,40-49,Generation x
717860359751,11,101.0,12.0,1.0,1.0,1.0,11.0,47.0,47.0,1966.0,1.0,1.0,2.0,4000.0,10000.0,10866.01028023905,717860359751-101.0,True,True,40-49,Generation x
717860418220,11,102.0,12.0,1.0,1.0,1.0,12.0,54.0,54.0,1959.0,1.0,2.0,2.0,2400.0,0.0,3575.925666507386,717860418220-102.0,True,False,50-59,Boomer
717860555891,11,101.0,12.0,1.0,1.0,1.0,3.0,57.0,56.0,1957.0,1.0,2.0,1.0,12000.0,0.0,4808.891931170151,717860555891-101.0,True,False,50-59,Boomer
717860597173,11,101.0,12.0,1.0,1.0,1.0,1.0,32.0,31.0,1982.0,1.0,2.0,1.0,7200.0,0.0,4142.2366193841335,717860597173-101.0,True,False,30-39,Millennials
717860597894,11,101.0,12.0,1.0,1.0,1.0,5.0,35.0,35.0,1978.0,1.0,2.0,1.0,4800.0,0.0,4427.367815165139,717860597894-101.0,True,False,30-39,Generation x
717860648828,11,105.0,12.0,1.0,1.0,1.0,10.0,16.0,16.0,1997.0,1.0,2.0,2.0,250.0,0.0,5196.235445532367,717860648828-105.0,True,False,under 30,Gen Z
717860662857,11,102.0,12.0,1.0,1.0,1.0,6.0,27.0,26.0,1987.0,1.0,2.0,2.0,10.0,0.0,3434.4568426147825,717860662857-102.0,True,False,under 30,Millennials
717860755197,11,102.0,12.0,1.0,1.0,1.0,10.0,20.0,20.0,1993.0,1.0,2.0,1.0,300.0,0.0,3605.380595062217,717860755197-102.0,True,False,under 30,Millennials
717860849946,11,102.0,12.0,1.0,1.0,1.0,2.0,63.0,62.0,1951.0,1.0,2.0,2.0,500.0,0.0,4715.999321534255,717860849946-102.0,True,False,60 years and over,Boomer
717860861477,11,103.0,12.0,1.0,1.0,1.0,12.0,17.0,17.0,1996.0,1.0,2.0,2.0,250.0,0.0,6254.0230179896835,717860861477-103.0,True,False,under 30,Millennials
717860861477,11,104.0,12.0,1.0,1.0,1.0,3.0,15.0,15.0,1998.0,1.0,2.0,2.0,250.0,0.0,6500.2928436881775,717860861477-104.0,True,False,under 30,Gen Z
717860925899,11,101.0,12.0,1.0,1.0,1.0,5.0,41.0,41.0,1972.0,1.0,2.0,1.0,3000.0,0.0,4681.111506505464,717860925899-101.0,True,False,40-49,Generation x
717860995477,11,101.0,12.0,1.0,1.0,1.0,2.0,55.0,54.0,1959.0,1.0,2.0,1.0,1500.0,0.0,4225.499272826556,717860995477-101.0,True,False,50-59,Boomer
717860995477,11,102.0,12.0,1.0,1.0,1.0,7.0,55.0,55.0,1958.0,1.0,2.0,2.0,500.0,0.0,4225.499272826556,717860995477-102.0,True,False,50-59,Boomer
717860995954,11,101.0,12.0,1.0,1.0,1.0,12.0,25.0,25.0,1988.0,1.0,2.0,1.0,1500.0,0.0,3721.682355782326,717860995954-101.0,True,False,under 30,Millennials
717995049284,11,101.0,12.0,1.0,1.0,1.0,1.0,52.0,51.0,1962.0,1.0,2.0,1.0,1000.0,0.0,5111.6669029286995,717995049284-101.0,True,False,50-59,Boomer
717995068988,11,102.0,12.0,1.0,1.0,1.0,5.0,82.0,82.0,1931.0,1.0,2.0,2.0,2000.0,0.0,4716.095221860115,717995068988-102.0,True,False,60 years and over,Silent
717995555964,11,101.0,12.0,1.0,1.0,1.0,10.0,60.0,60.0,1953.0,1.0,1.0,2.0,1300.0,3000.0,2848.09014967861,717995555964-101.0,True,True,60 years and over,Boomer
876092688172,11,103.0,12.0,1.0,1.0,1.0,12.0,19.0,19.0,1994.0,1.0,2.0,2.0,2400.0,0.0,1369.2696839047933,876092688172-103.0,True,False,under 30,Millennials
876136136172,11,105.0,12.0,1.0,1.0,1.0,3.0,59.0,58.0,1955.0,1.0,1.0,1.0,180.0,500.0,1116.605082274088,876136136172-105.0,True,True,50-59,Boomer
876136860883,11,102.0,12.0,1.0,1.0,1.0,3.0,44.0,44.0,1969.0,1.0,2.0,1.0,2000.0,0.0,1357.7008107083036,876136860883-102.0,True,False,40-49,Generation x
876136925172,11,101.0,12.0,1.0,1.0,1.0,9.0,50.0,50.0,1963.0,1.0,1.0,1.0,600.0,600.0,946.5614844766594,876136925172-101.0,True,True,50-59,Boomer
876285037660,11,101.0,12.0,1.0,1.0,1.0,9.0,27.0,27.0,1986.0,1.0,2.0,1.0,2000.0,0.0,1908.601037728093,876285037660-101.0,True,False,under 30,Millennials
876285086243,11,101.0,12.0,1.0,1.0,1.0,9.0,45.0,45.0,1968.0,1.0,2.0,1.0,3500.0,0.0,2955.8130460678144,876285086243-101.0,True,False,40-49,Generation x
876285185482,11,101.0,12.0,1.0,1.0,1.0,3.0,64.0,64.0,1949.0,1.0,2.0,1.0,3600.0,0.0,1610.4072990255233,876285185482-101.0,True,False,60 years and over,Boomer
876285215196,11,103.0,12.0,1.0,6.0,1.0,8.0,16.0,16.0,1997.0,1.0,2.0,2.0,3000.0,0.0,6094.246730505968,876285215196-103.0,True,False,under 30,Gen Z
876285276903,11,101.0,12.0,1.0,1.0,1.0,12.0,42.0,42.0,1971.0,1.0,2.0,2.0,3000.0,0.0,1527.1296343606055,876285276903-101.0,True,False,40-49,Generation x
876285276903,11,102.0,12.0,1.0,1.0,1.0,12.0,44.0,44.0,1969.0,1.0,2.0,2.0,4500.0,0.0,1527.1296343606055,876285276903-102.0,True,False,40-49,Generation x
876285294142,11,101.0,12.0,1.0,1.0,1.0,11.0,40.0,40.0,1973.0,1.0,2.0,1.0,3600.0,0.0,1738.3808945291833,876285294142-101.0,True,False,40-49,Generation x
876285344138,11,101.0,12.0,1.0,1.0,1.0,10.0,47.0,47.0,1966.0,1.0,2.0,1.0,400.0,0.0,6730.2027655012325,876285344138-101.0,True,False,40-49,Generation x
876285344301,11,101.0,12.0,1.0,1.0,1.0,11.0,58.0,58.0,1955.0,1.0,2.0,1.0,700.0,0.0,652.9984838505499,876285344301-101.0,True,False,50-59,Boomer
876285344420,11,102.0,12.0,1.0,1.0,1.0,4.0,27.0,27.0,1986.0,1.0,2.0,1.0,3000.0,0.0,8732.877824199817,876285344420-102.0,True,False,under 30,Millennials
876285403174,11,101.0,12.0,1.0,1.0,1.0,6.0,22.0,22.0,1991.0,1.0,2.0,1.0,700.0,0.0,2879.9357852710064,876285403174-101.0,True,False,under 30,Millennials
876285418509,11,101.0,12.0,1.0,1.0,1.0,2.0,48.0,47.0,1966.0,1.0,2.0,1.0,10000.0,0.0,6842.275374540379,876285418509-101.0,True,False,40-49,Generation x
876285500944,11,101.0,12.0,1.0,1.0,1.0,9.0,31.0,31.0,1982.0,1.0,2.0,1.0,700.0,0.0,2710.0024033815453,876285500944-101.0,True,False,30-39,Millennials
876285500944,11,102.0,12.0,1.0,1.0,1.0,11.0,40.0,40.0,1973.0,1.0,2.0,1.0,700.0,0.0,2710.0024033815453,876285500944-102.0,True,False,40-49,Generation x
876285625207,11,101.0,12.0,1.0,1.0,1.0,4.0,47.0,46.0,1967.0,1.0,2.0,1.0,10000.0,0.0,2605.1831011657628,876285625207-101.0,True,False,40-49,Generation x
876285635630,11,102.0,12.0,1.0,1.0,1.0,6.0,27.0,27.0,1986.0,1.0,2.0,1.0,3200.0,0.0,1587.4354565828744,876285635630-102.0,True,False,under 30,Millennials
876285755482,11,101.0,12.0,1.0,1.0,1.0,1.0,27.0,26.0,1987.0,1.0,2.0,1.0,5000.0,0.0,2104.0113873575738,876285755482-101.0,True,False,under 30,Millennials
876285756814,11,102.0,12.0,1.0,1.0,1.0,2.0,29.0,28.0,1985.0,1.0,2.0,1.0,600.0,0.0,4571.940485965042,876285756814-102.0,True,False,under 30,Millennials
876285911086,11,101.0,12.0,1.0,1.0,1.0,10.0,58.0,58.0,1955.0,1.0,2.0,1.0,500.0,0.0,1730.5119719109714,876285911086-101.0,True,False,50-59,Boomer
876359552566,11,103.0,12.0,1.0,1.0,1.0,11.0,20.0,20.0,1993.0,1.0,2.0,2.0,2400.0,0.0,882.4315817090311,876359552566-103.0,True,False,under 30,Millennials
876359552566,11,104.0,12.0,1.0,1.0,1.0,6.0,16.0,16.0,1997.0,1.0,2.0,2.0,1800.0,0.0,766.4092270780217,876359552566-104.0,True,False,under 30,Gen Z
876359688797,11,102.0,12.0,1.0,1.0,1.0,3.0,35.0,34.0,1979.0,1.0,2.0,2.0,2500.0,0.0,1413.1630886098776,876359688797-102.0,True,False,30-39,Generation x
876406046085,11,101.0,12.0,1.0,1.0,1.0,12.0,35.0,35.0,1978.0,1.0,2.0,1.0,2000.0,0.0,1094.5956025757732,876406046085-101.0,True,False,30-39,Generation x
876406046085,11,102.0,12.0,1.0,1.0,1.0,9.0,33.0,33.0,1980.0,1.0,2.0,1.0,800.0,0.0,1094.5956025757732,876406046085-102.0,True,False,30-39,Generation x
876406418451,11,101.0,12.0,1.0,1.0,1.0,2.0,36.0,35.0,1978.0,1.0,2.0,1.0,500.0,0.0,1143.0755010266355,876406418451-101.0,True,False,30-39,Generation x
876418215467,11,102.0,12.0,1.0,1.0,1.0,3.0,43.0,42.0,1971.0,1.0,2.0,1.0,1500.0,0.0,1902.602562458092,876418215467-102.0,True,False,40-49,Generation x
876418276536,11,101.0,12.0,1.0,1.0,1.0,10.0,39.0,39.0,1974.0,1.0,2.0,1.0,500.0,0.0,870.6097300294313,876418276536-101.0,True,False,30-39,Generation x
876418276536,11,102.0,12.0,1.0,1.0,1.0,2.0,37.0,36.0,1977.0,1.0,2.0,1.0,500.0,0.0,870.6097300294313,876418276536-102.0,True,False,30-39,Generation x
876418285591,11,104.0,12.0,1.0,1.0,1.0,4.0,19.0,18.0,1995.0,1.0,2.0,2.0,2000.0,0.0,6249.458356947605,876418285591-104.0,True,False,under 30,Millennials
876418344127,11,103.0,12.0,1.0,1.0,1.0,3.0,17.0,16.0,1997.0,1.0,2.0,1.0,240.0,0.0,998.7330711439138,876418344127-103.0,True,False,under 30,Gen Z
876418406884,11,101.0,12.0,1.0,1.0,1.0,4.0,39.0,39.0,1974.0,1.0,2.0,1.0,2500.0,0.0,5345.0292569707535,876418406884-101.0,True,False,30-39,Generation x
876418406884,11,102.0,12.0,1.0,1.0,1.0,11.0,43.0,43.0,1970.0,1.0,2.0,2.0,4800.0,0.0,5345.0292569707535,876418406884-102.0,True,False,40-49,Generation x
876418552158,11,101.0,12.0,1.0,1.0,1.0,8.0,28.0,28.0,1985.0,1.0,2.0,1.0,10000.0,0.0,5964.559479807364,876418552158-101.0,True,False,under 30,Millennials
876418606691,11,101.0,12.0,1.0,1.0,1.0,7.0,60.0,60.0,1953.0,1.0,2.0,1.0,4000.0,0.0,5686.295212786554,876418606691-101.0,True,False,60 years and over,Boomer
876418816935,11,103.0,12.0,1.0,1.0,1.0,5.0,15.0,15.0,1998.0,1.0,2.0,2.0,1000.0,0.0,924.6341283541636,876418816935-103.0,True,False,under 30,Gen Z
876552228582,11,101.0,12.0,1.0,1.0,1.0,10.0,54.0,54.0,1959.0,1.0,2.0,1.0,600.0,0.0,1172.6923877641846,876552228582-101.0,True,False,50-59,Boomer
876552228695,11,101.0,12.0,1.0,1.0,1.0,4.0,68.0,68.0,1945.0,1.0,2.0,1.0,2400.0,0.0,1101.629943143307,876552228695-101.0,True,False,60 years and over,Silent
876552688348,11,102.0,12.0,1.0,6.0,1.0,4.0,25.0,24.0,1989.0,1.0,2.0,2.0,1200.0,0.0,1638.6356807002298,876552688348-102.0,True,False,under 30,Millennials
876552925582,11,102.0,12.0,1.0,1.0,1.0,1.0,46.0,45.0,1968.0,1.0,2.0,2.0,200.0,0.0,1336.2270214519206,876552925582-102.0,True,False,40-49,Generation x
876552925582,11,103.0,12.0,1.0,1.0,1.0,8.0,17.0,17.0,1996.0,1.0,2.0,2.0,1800.0,0.0,1292.8081795560734,876552925582-103.0,True,False,under 30,Millennials
876816303482,11,101.0,12.0,1.0,1.0,1.0,4.0,37.0,36.0,1977.0,1.0,2.0,2.0,4000.0,0.0,1654.5659533273058,876816303482-101.0,True,False,30-39,Generation x
876816344988,11,101.0,12.0,1.0,1.0,1.0,5.0,45.0,45.0,1968.0,1.0,2.0,1.0,1200.0,0.0,624.9691412275977,876816344988-101.0,True,False,40-49,Generation x
